A794,NM_003345,-1.33,-0.93,-0.93,-2.24,-2.11,-0.93,-2.08,-3.42,-3.26,-2.08,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-3.26,-2.11,-34.39,-29.3,10.76,0.04
A35,BD135193,-0.93,-0.93,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-1.33,-1.1,-2.11,-2.35,-2.08,-3.42,-2.11,-30.53,-26.26,5.02,1.52
B151,U47298,-2.24,-1.33,-0.93,-2.08,-2.35,-2.24,-3.26,-2.08,-0.93,-0.93,-2.35,-2.36,-3.26,-2.24,-1.33,-2.24,-2.08,-0.93,-30.19,-27.34,6.56,3.21
A1645,NM_021988,-3.26,-2.35,-2.24,-2.11,-0.93,-2.24,-2.08,-0.93,-0.93,-2.11,-2.35,-1.1,-2.11,-3.42,-2.08,-1.33,-1.1,-1.33,-29.48,-25.8,8.39,0.12
A1716,NM_022005,-2.24,-3.26,-2.08,-0.93,-0.93,-2.11,-2.35,-2.24,-2.08,-2.35,-3.26,-3.26,-2.36,-2.24,-1.33,-2.08,-3.26,-3.42,-36.81,-29.33,10.09,2.38
A621,NM_015213,-2.08,-0.93,-2.11,-3.42,-2.08,-1.33,-2.08,-2.24,-2.35,-2.11,-2.24,-3.26,-2.08,-2.35,-2.08,-0.93,-2.35,-2.11,-33.61,-30.33,6.12,0.15
T403,EGFP,-3.26,-3.42,-2.11,-0.93,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-2.11,-2.24,-2.11,-40.11,-6.36,4.1,2.54
A1315,NM_005339,-0.93,-0.93,-1.1,-0.93,-2.35,-2.08,-2.35,-2.11,-1.1,-2.35,-2.08,-1.33,-2.24,-2.11,-0.93,-2.08,-2.35,-1.1,-25.03,-23.13,6.45,0.62
B361,U92436,-0.93,-2.11,-2.24,-0.93,-2.35,-3.26,-2.08,-1.33,-1.1,-1.33,-0.93,-2.24,-2.08,-2.11,-3.26,-2.24,-1.33,-0.93,-28.26,-25.21,3.68,1.02
T142,EGFP,-1.1,-2.35,-2.08,-2.11,-3.42,-2.11,-2.24,-3.26,-2.11,-2.24,-3.26,-2.36,-3.26,-3.42,-2.11,-0.93,-2.08,-3.42,-38.89,-7.05,5.01,1.65
A286,NM_003969,-0.93,-2.35,-2.08,-2.11,-3.42,-2.08,-2.35,-2.11,-0.93,-0.93,-2.24,-2.11,-2.08,-3.42,-3.26,-2.36,-3.42,-3.26,-36.92,-30.7,11.65,1.25
T515,EGFP,-2.35,-2.36,-2.35,-2.08,-3.26,-2.35,-2.24,-2.36,-3.26,-3.42,-2.11,-2.08,-3.42,-2.36,-2.24,-2.11,-3.42,-2.11,-41.36,-12.55,0.17,2.21
T651,EGFP,-2.35,-2.11,-2.24,-2.11,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-3.42,-2.08,-2.11,-3.26,-2.35,-2.08,-38.1,-7.6,4.93,2.62
A178,NM_003340,-0.93,-0.93,-0.93,-2.08,-2.35,-0.93,-1.1,-1.33,-2.24,-2.11,-2.24,-3.26,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-29.62,-24.31,8.09,0.11
A1486,NM_003342,-3.26,-2.08,-2.35,-3.26,-2.11,-1.1,-0.93,-2.35,-2.08,-0.93,-0.93,-2.35,-2.36,-3.42,-2.11,-2.08,-3.42,-2.11,-34.71,-29.32,10.79,0.01
B94,U47298,-2.35,-2.08,-2.11,-2.35,-1.1,-0.93,-0.93,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-3.42,-2.36,-2.24,-2.35,-2.36,-29.39,-30.11,4.45,0.65
T198,EGFP,-2.08,-1.33,-2.24,-2.36,-3.26,-3.42,-2.36,-2.24,-2.11,-3.42,-2.11,-2.08,-2.24,-2.11,-3.42,-2.08,-0.93,-2.35,-37.62,-8.97,5.78,1.92
B99,U47298,-2.08,-0.93,-2.11,-3.42,-2.36,-2.24,-2.35,-2.36,-2.35,-2.08,-2.24,-0.93,-0.93,-0.93,-2.35,-3.26,-2.36,-3.26,-34.02,-33.46,3.86,0.89
A408,XM_371822,-2.08,-2.35,-2.36,-3.26,-3.42,-3.26,-2.08,-0.93,-2.35,-2.08,-0.93,-2.35,-3.26,-2.08,-2.35,-2.08,-2.35,-2.08,-36.68,-31.25,12.46,0.21
A879,NM_014501,-3.26,-3.26,-2.24,-2.35,-3.26,-3.26,-3.26,-2.08,-2.35,-2.11,-2.08,-3.26,-3.26,-3.42,-3.26,-3.26,-2.08,-2.35,-45.88,-29.65,12.03,10.52
T553,EGFP,-2.11,-2.08,-2.35,-0.93,-2.24,-2.11,-2.24,-3.26,-3.26,-3.26,-3.26,-2.11,-1.1,-2.35,-2.36,-3.26,-3.42,-2.36,-39.54,-6.82,8.81,0.71
A222,NM_003337,-3.26,-2.08,-2.11,-3.26,-3.42,-2.08,-1.33,-1.1,-0.93,-2.11,-3.26,-3.42,-2.08,-2.11,-3.26,-2.35,-2.24,-2.08,-37.51,-31.87,5.91,5.23
A999,NM_016406,-2.35,-0.93,-2.24,-2.08,-2.11,-3.42,-2.11,-0.93,-1.1,-0.93,-0.93,-2.35,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-34.35,-31.05,6.13,3.13
S49,NM_001530.4,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-0.93,-2.08,-2.35,-1.1,-0.93,-2.35,-2.11,-0.93,-2.24,-3.26,-2.36,-3.26,-30.7,-23.67,9.98,0.65
T284,EGFP,-2.08,-3.26,-2.35,-2.08,-3.42,-2.36,-3.42,-2.11,-2.24,-3.26,-2.11,-1.1,-2.35,-2.08,-0.93,-2.35,-2.08,-0.93,-35.09,-6.9,1.59,2.01
A2361,NM_002559,-2.35,-2.11,-2.24,-2.08,-2.35,-2.08,-2.35,-2.08,-2.11,-3.26,-3.26,-3.42,-2.11,-2.08,-2.35,-0.93,-1.1,-2.35,-36.09,-32.15,8.85,1.3
A1033,NM_016406,-1.1,-0.93,-2.35,-3.26,-2.08,-2.35,-3.26,-2.08,-0.93,-2.35,-2.11,-2.08,-2.24,-2.35,-2.36,-3.42,-2.08,-2.11,-34.47,-31.65,8.83,0.23
B79,U47298,-2.36,-3.26,-3.42,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.35,-0.93,-2.08,-2.24,-0.93,-2.35,-2.11,-2.24,-3.26,-40.93,-28.77,12.6,5.23
B255,M60857,-2.08,-0.93,-2.35,-2.11,-2.08,-2.24,-0.93,-0.93,-2.11,-2.35,-0.93,-2.08,-2.24,-0.93,-2.35,-2.08,-2.35,-2.11,-28.66,-26.11,4.7,2.5
A1730,NM_022005,-2.11,-2.24,-2.11,-2.24,-3.26,-2.11,-1.1,-2.11,-2.24,-2.11,-3.26,-3.42,-2.11,-2.08,-2.35,-2.08,-2.35,-2.08,-36.84,-27.4,13.65,2.16
T574,EGFP,-3.26,-3.42,-3.26,-3.26,-3.26,-2.36,-2.24,-2.11,-3.42,-2.08,-2.11,-3.42,-2.08,-2.11,-3.42,-3.26,-3.26,-2.36,-46.17,-11.06,8.59,3.02
T258,EGFP,-2.24,-2.35,-3.26,-2.36,-3.42,-3.26,-2.11,-1.1,-2.11,-3.42,-3.26,-3.26,-2.36,-2.35,-0.93,-2.08,-3.26,-3.42,-42.03,-10.48,3.41,2.57
A1591,NM_006357,-2.35,-1.1,-0.93,-2.35,-2.08,-2.11,-3.26,-2.24,-2.11,-3.42,-2.36,-3.26,-2.35,-0.93,-0.93,-2.08,-2.24,-1.33,-32.91,-26.31,9.36,2.05
A171,NM_003340,-0.93,-2.11,-2.35,-0.93,-2.08,-3.26,-3.26,-3.26,-2.24,-1.33,-2.08,-2.24,-2.35,-2.08,-2.11,-2.24,-1.33,-2.08,-33.74,-36.51,2.64,0.75
A527,NM_015213,-2.24,-1.33,-2.08,-3.26,-2.24,-2.11,-2.24,-2.35,-3.26,-2.36,-2.35,-0.93,-2.24,-2.11,-1.1,-0.93,-2.35,-2.11,-33.07,-7.63,2.05,1.52
A267,NM_003337,-3.26,-2.24,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-1.33,-1.1,-1.33,-0.93,-2.24,-2.08,-2.11,-3.42,-2.11,-1.1,-28.96,-26.12,8.51,0.1
B91,NM_001632,-2.35,-2.36,-3.42,-2.08,-2.35,-2.08,-2.35,-2.36,-3.26,-2.24,-1.33,-0.93,-2.24,-2.11,-1.1,-2.35,-3.26,-2.36,-36.01,-29.49,10.19,4.03
A791,NM_003345,-1.1,-2.35,-3.26,-2.36,-2.24,-1.33,-2.08,-2.24,-0.93,-0.93,-1.33,-0.93,-0.93,-2.24,-2.11,-0.93,-2.08,-3.42,-27.82,-26.11,7.46,0.44
A1886,XM_214061,-2.24,-1.33,-1.1,-2.11,-2.24,-2.11,-2.35,-2.08,-3.42,-2.36,-3.42,-2.11,-1.1,-0.93,-0.93,-0.93,-2.35,-3.26,-31.85,-29.3,6.21,1.1
S202,NM_001098540.3,-0.93,-2.24,-2.08,-1.33,-1.1,-1.33,-1.1,-2.11,-2.35,-2.08,-2.35,-0.93,-0.93,-2.08,-3.42,-2.08,-2.11,-3.26,-28.84,-25.98,8.41,0.11
A2227,NM_005450,-2.36,-3.42,-2.11,-2.08,-3.42,-2.08,-0.93,-2.35,-2.08,-0.93,-2.11,-3.42,-2.08,-0.93,-1.33,-2.08,-3.26,-3.42,-35.87,-25.29,9.23,4.58
A608,NM_015213,-2.11,-0.93,-1.1,-2.11,-2.35,-0.93,-2.08,-2.24,-2.11,-3.26,-2.24,-0.93,-2.11,-2.24,-2.35,-2.11,-0.93,-1.1,-28.26,-6.57,0.15,0.48
A1500,NM_003342,-2.24,-2.08,-1.33,-0.93,-1.1,-2.35,-2.11,-1.1,-2.11,-2.35,-1.1,-2.11,-3.26,-2.24,-0.93,-0.93,-2.35,-3.26,-28.91,-21.67,11.62,1.04
T646,EGFP,-2.36,-3.42,-2.36,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-3.42,-37.81,-5.39,0.29,2.83
A1574,NM_006357,-0.93,-0.93,-1.1,-1.33,-2.08,-2.24,-2.35,-2.11,-0.93,-0.93,-2.08,-3.42,-2.36,-3.26,-3.26,-2.35,-2.24,-2.08,-30.56,-26.76,8.23,2.23
A1569,NM_006357,-0.93,-0.93,-0.93,-2.08,-3.26,-3.26,-2.35,-0.93,-2.24,-2.11,-0.93,-0.93,-1.1,-1.33,-2.08,-2.35,-2.24,-2.11,-27.12,-26.88,6.75,-0.0
A331,NM_003969,-2.35,-2.08,-0.93,-2.11,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-3.42,-3.26,-3.26,-2.08,-2.35,-2.11,-1.1,-2.35,-33.89,-31.22,7.52,0.57
A2250,NM_005450,-3.26,-2.08,-0.93,-2.11,-3.26,-3.26,-3.26,-2.24,-2.35,-2.11,-0.93,-0.93,-2.08,-2.35,-1.1,-1.33,-2.08,-3.26,-34.4,-26.47,12.62,2.42
T327,EGFP,-3.26,-2.36,-3.42,-2.36,-3.42,-3.26,-2.36,-2.35,-2.08,-3.26,-2.24,-2.11,-2.35,-0.93,-2.08,-2.24,-0.93,-2.35,-38.84,-10.72,5.59,2.61
A1151,NM_001001481,-2.24,-2.11,-1.1,-2.11,-2.35,-2.08,-3.26,-2.35,-1.1,-2.11,-2.35,-0.93,-2.24,-2.11,-2.08,-3.26,-2.35,-0.93,-32.09,-30.32,4.02,0.57
A2221,NM_005450,-3.26,-3.42,-2.11,-2.08,-2.35,-0.93,-1.1,-2.11,-2.24,-2.35,-2.08,-2.11,-3.42,-2.36,-2.35,-2.24,-3.26,-2.11,-37.36,-23.18,13.34,5.88
A643,NM_003347,-2.35,-2.08,-3.26,-3.26,-2.35,-2.24,-2.08,-2.11,-3.26,-2.35,-1.1,-0.93,-1.33,-2.24,-2.08,-0.93,-2.11,-3.26,-34.8,-33.7,6.16,2.15
A274,NM_003337,-2.11,-2.24,-0.93,-2.11,-2.24,-0.93,-0.93,-0.93,-2.35,-2.11,-2.08,-2.35,-1.1,-2.11,-3.26,-2.24,-2.11,-3.42,-31.03,-29.13,7.6,0.5
A1676,NM_021988,-2.35,-2.08,-0.93,-2.35,-2.36,-2.24,-2.35,-2.11,-1.1,-2.35,-2.08,-0.93,-2.35,-2.08,-1.33,-2.08,-2.35,-2.24,-31.14,-31.24,5.42,1.76
B207,M60857,-2.11,-0.93,-0.93,-1.1,-2.35,-3.26,-2.08,-0.93,-0.93,-2.35,-2.08,-2.35,-2.08,-2.35,-3.26,-2.08,-2.11,-2.24,-30.55,-29.74,3.65,0.02
A1472,NM_003348,-3.42,-2.08,-0.93,-0.93,-2.11,-2.35,-1.1,-2.11,-3.42,-3.26,-2.11,-2.08,-3.26,-2.35,-0.93,-2.24,-2.08,-2.11,-34.35,-26.17,10.3,4.44
S258,NM_001098540.3,-1.33,-2.24,-2.08,-0.93,-2.11,-3.42,-3.26,-2.08,-2.35,-2.11,-1.1,-2.35,-2.11,-2.24,-3.26,-2.11,-2.24,-2.08,-34.43,-30.19,8.69,0.02
S218,NM_001098540.3,-2.08,-3.42,-2.11,-1.1,-2.35,-2.08,-0.93,-1.33,-2.08,-3.42,-3.26,-2.36,-2.24,-2.35,-2.08,-0.93,-0.93,-2.35,-32.43,-8.39,6.99,0.74
A1973,NM_012864,-0.93,-2.08,-2.35,-2.24,-2.08,-2.11,-2.35,-0.93,-2.08,-2.24,-2.35,-2.08,-0.93,-2.35,-2.08,-2.11,-2.35,-0.93,-29.6,-23.93,7.24,2.94
T364,EGFP,-0.93,-2.24,-3.26,-2.36,-3.42,-2.11,-1.1,-2.35,-2.36,-2.35,-2.08,-3.42,-2.08,-2.11,-2.35,-0.93,-2.08,-3.26,-35.82,-7.13,6.1,1.09
T406,EGFP,-0.93,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-2.11,-2.24,-2.11,-0.93,-2.08,-3.42,-37.3,-8.53,4.1,0.37
A103,NM_004359,-2.08,-2.11,-2.35,-2.24,-2.36,-2.24,-0.93,-2.35,-2.08,-2.11,-3.42,-2.36,-2.24,-2.11,-3.26,-3.26,-3.26,-2.24,-38.03,-29.82,6.18,5.4
A1962,NM_017346,-2.08,-0.93,-0.93,-2.35,-2.08,-2.35,-2.36,-2.35,-2.08,-3.42,-2.08,-2.11,-3.26,-3.26,-3.42,-2.08,-1.33,-0.93,-34.88,-30.14,9.0,2.37
A1829,XM_214061,-2.08,-3.26,-3.26,-2.24,-2.11,-2.24,-2.35,-2.11,-1.1,-2.11,-2.24,-2.35,-2.11,-2.08,-3.42,-3.26,-2.11,-0.93,-36.39,-28.88,7.9,4.52
A1788,XM_214061,-2.11,-0.93,-0.93,-2.08,-3.26,-3.26,-2.24,-1.33,-1.1,-0.93,-2.11,-3.42,-2.11,-0.93,-2.08,-3.26,-2.35,-1.1,-30.56,-8.28,2.7,0.34
A579,NM_015213,-0.93,-2.24,-2.11,-2.08,-3.26,-2.24,-2.11,-3.26,-3.26,-2.35,-2.24,-3.26,-2.11,-1.1,-1.33,-0.93,-2.08,-3.26,-35.18,-7.77,1.68,1.7
A2265,NM_005450,-2.35,-1.1,-1.33,-2.08,-2.24,-2.11,-3.42,-2.08,-2.11,-3.26,-3.42,-3.26,-2.36,-3.42,-3.26,-2.36,-3.26,-3.42,-42.32,-32.83,10.46,6.51
T500,EGFP,-2.08,-2.35,-1.1,-2.35,-3.26,-2.36,-3.42,-3.26,-2.11,-2.24,-2.11,-0.93,-2.24,-2.11,-1.1,-2.35,-2.36,-2.35,-35.11,-5.59,2.29,0.02
A699,NM_003344,-2.35,-2.08,-2.11,-3.26,-2.24,-2.35,-2.36,-3.26,-2.24,-2.11,-3.26,-2.35,-2.08,-3.26,-2.24,-1.33,-2.24,-2.11,-38.71,-36.44,5.23,1.44
A2282,NM_007019,-2.08,-2.11,-3.26,-2.35,-1.1,-2.11,-3.26,-2.35,-2.08,-2.35,-2.08,-3.42,-2.11,-2.08,-2.35,-0.93,-1.1,-2.11,-34.71,-32.05,8.55,1.3
A1882,XM_214061,-3.42,-2.08,-1.33,-1.1,-2.35,-2.11,-2.08,-3.26,-2.24,-2.35,-2.11,-2.24,-3.26,-3.26,-2.11,-0.93,-2.08,-2.35,-36.14,-11.06,6.38,0.77
A803,NM_003345,-0.93,-2.35,-3.26,-2.08,-2.11,-3.26,-2.35,-0.93,-1.1,-2.11,-3.26,-3.42,-2.36,-3.42,-2.11,-2.24,-2.08,-2.35,-37.2,-33.25,9.75,1.72
T385,EGFP,-1.1,-2.35,-2.36,-2.35,-2.24,-2.08,-0.93,-2.35,-2.11,-0.93,-2.08,-3.26,-2.35,-2.08,-3.26,-2.35,-2.24,-2.36,-33.81,-5.62,4.91,1.81
A187,NM_003340,-2.35,-3.26,-3.26,-2.11,-1.1,-1.33,-0.93,-1.1,-0.93,-2.11,-2.24,-2.11,-3.26,-3.42,-2.08,-0.93,-2.11,-3.42,-33.53,-27.38,8.88,2.45
B261,M60857,-2.11,-3.42,-3.26,-2.11,-1.1,-2.35,-2.08,-2.35,-3.26,-3.26,-3.26,-2.08,-2.11,-3.26,-2.24,-2.11,-2.35,-0.93,-39.12,-33.17,7.31,3.52
A460,XM_371822,-1.1,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.11,-2.35,-2.08,-3.42,-2.11,-2.08,-3.26,-3.42,-3.26,-2.08,-2.11,-35.54,-10.73,6.35,0.55
A1184,NM_001001481,-1.1,-0.93,-2.11,-2.35,-0.93,-1.1,-0.93,-0.93,-0.93,-2.11,-2.35,-0.93,-2.24,-2.11,-2.24,-2.08,-2.35,-2.08,-24.38,-24.73,3.86,0.12
T407,EGFP,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-2.11,-2.24,-2.11,-0.93,-2.08,-3.42,-2.08,-38.0,-8.43,0.17,1.55
A614,NM_015213,-2.11,-2.24,-1.33,-1.1,-1.33,-1.1,-2.11,-2.24,-1.33,-2.08,-3.42,-2.08,-2.35,-2.08,-2.35,-2.11,-0.93,-2.08,-29.85,-9.61,3.26,0.24
T420,EGFP,-2.11,-0.93,-2.08,-3.42,-2.08,-2.11,-3.26,-2.35,-2.08,-2.24,-1.33,-2.24,-2.11,-0.93,-2.24,-2.08,-1.33,-2.24,-32.64,-8.6,7.18,0.82
T461,EGFP,-2.11,-3.26,-3.42,-3.26,-2.36,-2.35,-2.24,-2.11,-0.93,-2.08,-3.42,-2.11,-2.08,-2.35,-0.93,-2.08,-2.35,-0.93,-35.85,-8.58,5.8,0.75
T97,EGFP,-2.35,-2.08,-3.26,-3.26,-3.42,-2.36,-2.35,-2.08,-3.26,-3.26,-3.42,-2.36,-2.35,-1.1,-2.11,-3.42,-3.26,-2.11,-43.29,-11.57,12.94,3.86
A1852,XM_214061,-3.42,-3.26,-2.36,-3.42,-2.11,-1.1,-2.35,-2.08,-2.35,-3.26,-2.36,-3.42,-2.08,-2.11,-3.42,-2.08,-0.93,-0.93,-38.07,-12.85,10.12,3.65
A2285,NM_007019,-3.42,-2.11,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-2.35,-2.24,-2.11,-1.1,-2.35,-35.03,-27.53,10.58,1.59
T330,EGFP,-2.36,-3.42,-3.26,-2.36,-2.35,-2.08,-3.26,-2.24,-2.11,-2.35,-0.93,-2.08,-2.24,-0.93,-2.35,-2.36,-2.35,-2.08,-36.59,-9.0,5.97,2.78
A1969,NM_017346,-2.08,-2.35,-2.24,-3.26,-2.08,-2.35,-3.26,-2.11,-1.1,-1.33,-2.08,-3.26,-3.26,-2.35,-1.1,-2.35,-2.08,-2.35,-36.02,-26.52,8.94,3.75
A939,NM_004223,-0.93,-2.11,-2.24,-2.11,-2.35,-0.93,-1.1,-0.93,-0.93,-2.11,-2.35,-1.1,-2.35,-2.11,-1.1,-2.11,-3.26,-3.26,-28.86,-26.2,5.94,1.97
A1040,NM_014176,-3.26,-2.08,-0.93,-2.35,-3.26,-2.08,-0.93,-0.93,-0.93,-2.35,-2.08,-2.11,-2.24,-2.11,-2.24,-0.93,-2.11,-2.35,-30.75,-29.62,5.46,0.62
A1090,NM_014176,-1.1,-0.93,-2.11,-3.26,-2.35,-2.08,-2.24,-2.11,-2.35,-2.08,-2.35,-0.93,-0.93,-1.1,-2.35,-2.36,-3.26,-2.35,-31.27,-28.15,3.29,1.87
A2323,NM_007019,-3.26,-2.11,-2.24,-2.08,-2.11,-3.26,-3.26,-3.26,-2.35,-0.93,-2.24,-2.08,-2.35,-2.08,-1.33,-2.08,-3.42,-2.36,-38.28,-31.59,9.19,3.12
B398,J03132,-2.11,-3.42,-2.08,-1.33,-2.24,-2.11,-2.24,-2.11,-1.1,-2.11,-2.24,-2.35,-2.08,-1.33,-1.1,-2.11,-3.26,-2.35,-33.15,-29.82,6.77,0.61
B304,NM_020548,-2.35,-2.08,-0.93,-0.93,-1.33,-2.08,-3.42,-2.08,-2.35,-2.08,-0.93,-2.35,-2.08,-1.33,-2.24,-2.08,-0.93,-0.93,-27.53,-29.68,3.04,0.09
A2318,NM_007019,-2.11,-2.24,-1.33,-0.93,-2.08,-3.26,-3.26,-2.24,-1.33,-2.08,-3.42,-3.26,-2.11,-2.24,-2.08,-2.11,-3.26,-3.26,-38.08,-37.52,4.26,1.83
A1793,XM_214061,-2.24,-2.08,-0.93,-2.11,-2.24,-1.33,-2.24,-2.11,-2.08,-2.35,-2.24,-2.36,-2.35,-0.93,-2.24,-2.11,-0.93,-2.08,-29.98,-6.19,0.2,0.01
B53,U47298,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-2.35,-2.08,-0.93,-2.35,-3.26,-2.11,-2.08,-3.42,-2.36,-3.26,-2.35,-1.1,-34.67,-13.18,2.75,1.71
A915,NM_004223,-2.11,-2.35,-1.1,-1.33,-1.1,-0.93,-2.35,-2.36,-3.26,-2.24,-2.35,-2.08,-1.33,-1.1,-0.93,-2.35,-2.11,-2.24,-29.1,-24.17,7.96,1.88
