Huesken_A15,BD135193,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-3.26,-2.11,-1.1,-2.11,-2.35,-1.1,-1.33,-2.24,-2.08,-0.93,-0.93,-1.33,-28.02,-24.39,4.55,1.08
Huesken_A16,BD135193,-3.42,-3.26,-2.11,-1.1,-2.11,-2.35,-1.1,-1.33,-2.24,-2.08,-0.93,-0.93,-1.33,-0.93,-1.1,-2.11,-2.24,-2.11,-28.26,-21.68,9.83,0.7
Huesken_A17,BD135193,-0.93,-1.33,-0.93,-1.1,-2.11,-2.24,-2.11,-2.35,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-0.93,-27.24,-23.41,8.24,0.85
Huesken_A18,BD135193,-2.11,-2.24,-2.11,-2.35,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-30.87,-25.98,8.5,2.24
Huesken_A19,BD135193,-2.35,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-3.26,-2.35,-0.93,-30.95,-26.86,8.24,2.21
Huesken_A20,BD135193,-1.1,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-3.26,-2.35,-0.93,-2.08,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-25.73,-22.01,6.09,3.43
Huesken_A21,BD135193,-2.11,-3.26,-2.35,-0.93,-2.08,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-31.27,-26.2,5.59,1.92
Huesken_A22,BD135193,-3.26,-2.35,-0.93,-2.08,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-2.11,-31.27,-27.4,6.64,1.17
Huesken_A23,BD135193,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-2.11,-27.72,-23.94,7.33,2.76
Huesken_A24,BD135193,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-2.11,-2.24,-2.35,-3.26,-2.36,-2.35,-31.19,-23.68,6.48,3.55
Huesken_A25,BD135193,-2.11,-1.1,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-2.11,-2.24,-2.35,-3.26,-2.36,-2.35,-1.1,-0.93,-2.35,-2.11,-30.53,-29.4,6.19,0.21
Huesken_A26,BD135193,-0.93,-2.35,-3.26,-2.08,-2.11,-3.26,-3.42,-3.26,-2.11,-2.08,-2.24,-2.35,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-37.94,-29.69,8.09,3.52
Huesken_A27,BD135193,-3.26,-2.08,-2.11,-3.26,-3.42,-3.26,-2.11,-2.08,-2.24,-2.35,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-2.24,-1.33,-38.23,-32.01,8.57,3.52
Huesken_A28,BD135193,-2.08,-2.24,-2.35,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-2.24,-1.33,-2.08,-2.35,-2.24,-2.08,-2.35,-2.08,-2.35,-33.81,-25.84,11.27,2.51
Huesken_A29,BD135193,-2.08,-2.35,-2.24,-2.08,-2.35,-2.08,-2.35,-2.08,-2.35,-3.26,-2.11,-2.24,-2.08,-2.35,-2.08,-0.93,-2.35,-2.11,-34.5,-23.14,14.45,0.11
Huesken_A30,BD135193,-3.26,-2.35,-0.93,-2.08,-3.26,-2.24,-2.11,-2.35,-1.1,-2.11,-3.42,-2.08,-0.93,-1.33,-1.1,-1.33,-1.1,-0.93,-29.04,-25.95,5.38,0.98
Huesken_A31,BD135193,-2.35,-2.08,-1.33,-2.24,-2.11,-0.93,-0.93,-2.08,-3.42,-2.08,-2.35,-2.11,-2.24,-2.11,-1.1,-1.33,-2.24,-2.11,-30.62,-24.67,9.64,0.01
Huesken_A32,BD135193,-2.11,-0.93,-2.24,-2.11,-0.93,-2.08,-2.35,-2.24,-2.11,-2.08,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-30.92,-29.17,6.51,0.13
Huesken_A33,BD135193,-2.24,-2.11,-2.08,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-1.33,-2.08,-2.35,-1.1,-0.93,-0.93,-2.11,-29.0,-28.27,4.8,0.74
Huesken_A34,BD135193,-2.35,-3.26,-2.08,-1.33,-2.08,-2.35,-1.1,-0.93,-0.93,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-30.13,-25.49,7.64,0.27
Huesken_A35,BD135193,-0.93,-0.93,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-1.33,-1.1,-2.11,-2.35,-2.08,-3.42,-2.11,-30.53,-24.9,6.38,1.52
Huesken_A36,BD135193,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-1.33,-1.1,-2.11,-2.35,-2.08,-3.42,-2.11,-1.1,-0.93,-30.25,-25.38,6.41,1.51
Huesken_A37,BD135193,-3.42,-2.11,-1.1,-0.93,-0.93,-1.33,-0.93,-2.08,-3.26,-3.42,-2.08,-2.11,-2.24,-2.35,-2.11,-1.1,-0.93,-0.93,-28.39,-26.36,6.75,0.52
Huesken_A38,BD135193,-0.93,-0.93,-1.33,-0.93,-2.08,-3.26,-3.42,-2.08,-2.11,-2.24,-2.35,-2.11,-1.1,-0.93,-0.93,-0.93,-2.35,-2.11,-27.6,-28.32,3.11,0.09
Huesken_A39,BD135193,-0.93,-1.33,-0.93,-2.08,-3.26,-3.42,-2.08,-2.11,-2.24,-2.35,-2.11,-1.1,-0.93,-0.93,-0.93,-2.35,-2.11,-0.93,-27.6,-28.77,3.07,0.36
Huesken_A40,BD135193,-0.93,-2.08,-2.24,-1.33,-1.1,-1.33,-0.93,-0.93,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-2.08,-2.24,-2.11,-2.24,-22.56,-23.46,3.52,0.05
Huesken_A41,BD135193,-1.33,-0.93,-0.93,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-2.08,-2.24,-2.11,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-25.08,-22.63,3.96,0.42
Huesken_A42,BD135193,-2.24,-2.11,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-2.24,-3.26,-3.26,-2.11,-0.93,-1.1,-2.35,-2.08,-30.96,-31.84,4.93,0.34
Huesken_A43,BD135193,-2.11,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-2.24,-3.26,-3.26,-2.11,-0.93,-1.1,-2.35,-2.08,-2.11,-31.28,-30.7,5.36,0.14
Huesken_A44,BD135193,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-2.24,-3.26,-3.26,-2.11,-0.93,-1.1,-2.35,-2.08,-2.11,-2.24,-30.96,-33.44,5.4,0.18
Huesken_A45,BD135193,-2.11,-2.24,-2.11,-3.42,-2.11,-2.08,-2.24,-1.33,-2.08,-2.35,-2.24,-2.11,-1.1,-1.33,-2.08,-3.42,-2.08,-1.33,-33.24,-28.56,5.79,1.55
Huesken_A46,BD135193,-2.11,-3.42,-2.11,-2.08,-2.24,-1.33,-2.08,-2.35,-2.24,-2.11,-1.1,-1.33,-2.08,-3.42,-2.08,-1.33,-1.1,-1.33,-31.32,-25.98,7.42,1.41
Huesken_A47,BD135193,-1.33,-2.08,-3.42,-2.08,-1.33,-1.1,-1.33,-0.93,-2.08,-3.42,-2.08,-2.35,-2.11,-0.93,-2.08,-2.24,-2.35,-2.11,-30.83,-27.12,5.93,1.96
Huesken_A48,BD135193,-1.1,-1.33,-0.93,-2.08,-3.42,-2.08,-2.35,-2.11,-0.93,-2.08,-2.24,-2.35,-2.11,-1.1,-2.11,-2.24,-2.11,-2.35,-30.05,-27.33,5.25,0.32
Huesken_A49,BD135193,-2.08,-2.35,-2.11,-0.93,-2.08,-2.24,-2.35,-2.11,-1.1,-2.11,-2.24,-2.11,-2.35,-0.93,-1.1,-0.93,-1.33,-0.93,-26.86,-24.75,5.93,0.82
Huesken_A50,BD135193,-1.33,-1.1,-1.33,-0.93,-1.1,-0.93,-0.93,-2.11,-3.26,-3.26,-3.42,-2.11,-0.93,-2.24,-2.11,-2.08,-3.42,-2.11,-30.18,-31.08,1.83,1.3
Huesken_A51,BD135193,-1.1,-1.33,-0.93,-1.1,-0.93,-0.93,-2.11,-3.26,-3.26,-3.42,-2.11,-0.93,-2.24,-2.11,-2.08,-3.42,-2.11,-0.93,-29.33,-29.89,2.54,1.87
Huesken_A52,BD135193,-3.42,-2.11,-0.93,-2.24,-2.11,-2.08,-3.42,-2.11,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-0.93,-0.93,-1.1,-2.11,-27.41,-25.26,4.87,1.27
Huesken_A53,BD135193,-2.24,-2.11,-2.08,-3.42,-2.11,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-0.93,-0.93,-1.1,-2.11,-2.24,-1.33,-2.08,-26.15,-27.29,3.91,0.51
Huesken_A54,BD135193,-1.1,-0.93,-2.11,-2.24,-0.93,-0.93,-2.35,-2.08,-2.35,-2.08,-1.33,-0.93,-0.93,-0.93,-1.1,-2.11,-3.42,-2.11,-24.99,-22.14,4.61,0.26
Huesken_A55,BD135193,-1.1,-2.11,-3.42,-2.11,-1.1,-0.93,-1.33,-2.08,-3.26,-2.24,-0.93,-2.11,-2.24,-0.93,-2.35,-2.11,-2.24,-2.11,-29.73,-26.95,2.43,0.92
Huesken_A56,BD135193,-2.11,-3.42,-2.11,-1.1,-0.93,-1.33,-2.08,-3.26,-2.24,-0.93,-2.11,-2.24,-0.93,-2.35,-2.11,-2.24,-2.11,-0.93,-30.01,-26.25,2.43,1.03
Huesken_A57,BD135193,-1.33,-0.93,-2.24,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-29.68,-9.53,2.35,0.51
Huesken_A58,BD135193,-0.93,-2.24,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-30.01,-9.53,2.35,0.51
Huesken_A59,BD135193,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.35,-3.26,-2.11,-1.1,-29.15,-6.63,2.4,0.88
Huesken_A60,BD135193,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-28.37,-6.76,4.01,1.23
Huesken_A61,BD135193,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-30.58,-8.71,4.35,1.25
Huesken_A62,BD135193,-1.1,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.11,-29.15,-9.83,5.68,1.46
Huesken_A63,BD135193,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.11,-3.26,-3.42,-2.11,-31.68,-8.57,4.39,1.95
Huesken_A64,BD135193,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.11,-3.26,-3.42,-2.11,-1.1,-1.33,-30.9,-9.28,4.39,1.94
Huesken_A65,BD135193,-1.1,-2.11,-3.42,-2.11,-0.93,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-2.11,-2.08,-2.35,-1.1,-2.35,-3.26,-2.11,-32.18,-12.46,7.52,1.97
Huesken_A66,BD135193,-3.42,-2.11,-0.93,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-2.11,-2.08,-2.35,-1.1,-2.35,-3.26,-2.11,-2.24,-2.11,-33.77,-12.09,6.5,1.26
Huesken_A67,BD135193,-2.11,-0.93,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-2.11,-2.08,-2.35,-1.1,-2.35,-3.26,-2.11,-2.24,-2.11,-2.08,-32.43,-10.73,6.48,0.54
Huesken_A68,NM_004359,-2.36,-2.24,-2.35,-3.26,-3.26,-2.36,-2.24,-1.33,-2.08,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-36.51,-35.88,2.55,0.27
Huesken_A69,NM_004359,-3.26,-3.26,-2.36,-2.24,-1.33,-2.08,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-35.21,-34.98,4.32,0.41
Huesken_A70,NM_004359,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-2.35,-2.08,-3.26,-33.73,-35.33,4.25,0.72
Huesken_A71,NM_004359,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-2.35,-2.08,-3.26,-2.24,-33.28,-33.52,4.02,1.06
Huesken_A72,NM_004359,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-2.35,-2.08,-3.26,-2.24,-2.35,-2.08,-2.11,-2.35,-2.08,-34.34,-35.37,6.59,1.46
Huesken_A73,NM_004359,-2.08,-2.35,-2.08,-3.26,-2.24,-2.35,-2.08,-2.11,-2.35,-2.08,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-2.35,-39.33,-30.7,11.16,4.34
Huesken_A74,NM_004359,-2.24,-2.35,-2.08,-2.11,-2.35,-2.08,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-2.35,-2.36,-3.26,-3.26,-3.42,-42.31,-30.38,11.93,7.41
Huesken_A75,NM_004359,-2.24,-2.35,-2.36,-3.26,-3.26,-3.42,-2.36,-3.42,-3.26,-2.36,-3.26,-3.42,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-44.61,-34.96,10.08,7.37
Huesken_A76,NM_004359,-3.42,-2.36,-3.42,-3.26,-2.36,-3.26,-3.42,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-3.26,-2.24,-2.35,-2.08,-0.93,-41.55,-34.01,9.9,3.39
Huesken_A77,NM_004359,-2.11,-3.26,-2.24,-2.35,-2.08,-0.93,-2.35,-2.11,-2.24,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-35.36,-34.88,4.46,0.66
Huesken_A78,NM_004359,-2.24,-2.35,-2.08,-0.93,-2.35,-2.11,-2.24,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-2.36,-3.26,-35.61,-32.46,10.28,0.88
Huesken_A79,NM_004359,-0.93,-2.35,-2.11,-2.24,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-2.36,-3.26,-3.42,-3.26,-2.11,-37.73,-32.7,10.85,0.75
Huesken_A80,NM_004359,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-2.36,-3.26,-3.42,-3.26,-2.11,-2.08,-3.42,-2.36,-2.24,-39.75,-34.32,10.8,2.08
Huesken_A81,NM_004359,-2.24,-2.35,-2.11,-2.24,-2.36,-3.42,-2.08,-2.35,-3.26,-2.36,-3.42,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-3.26,-41.49,-34.62,9.03,2.95
Huesken_A82,NM_004359,-3.26,-2.08,-0.93,-2.11,-3.26,-2.24,-2.35,-3.26,-3.26,-3.26,-2.11,-2.08,-3.26,-2.35,-2.24,-3.26,-2.08,-2.11,-40.98,-28.44,12.14,7.02
Huesken_A83,NM_004359,-2.24,-2.35,-3.26,-3.26,-3.26,-2.11,-2.08,-3.26,-2.35,-2.24,-3.26,-2.08,-2.11,-3.42,-2.08,-0.93,-2.35,-3.26,-41.38,-33.26,11.74,3.7
Huesken_A84,NM_004359,-3.42,-2.08,-0.93,-2.35,-3.26,-2.36,-3.26,-2.35,-1.1,-2.11,-2.35,-1.1,-2.11,-2.24,-2.35,-2.08,-2.11,-2.24,-34.83,-35.52,3.46,2.63
Huesken_A85,NM_004359,-2.35,-1.1,-2.11,-2.35,-1.1,-2.11,-2.24,-2.35,-2.08,-2.11,-2.24,-2.11,-2.24,-1.33,-2.24,-2.08,-2.35,-3.26,-33.23,-33.26,6.79,0.25
Huesken_A86,NM_004359,-2.11,-2.24,-2.11,-2.24,-1.33,-2.24,-2.08,-2.35,-3.26,-3.26,-2.36,-2.35,-1.1,-2.35,-3.26,-2.08,-0.93,-2.35,-35.48,-38.87,3.99,0.16
Huesken_A87,NM_004359,-2.24,-2.11,-2.24,-1.33,-2.24,-2.08,-2.35,-3.26,-3.26,-2.36,-2.35,-1.1,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-36.63,-41.66,3.99,0.15
Huesken_A88,NM_004359,-3.26,-3.26,-2.36,-2.35,-1.1,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-3.26,-3.26,-2.08,-0.93,-2.11,-3.42,-2.08,-38.73,-43.12,2.23,0.15
Huesken_A89,NM_004359,-0.93,-0.93,-2.35,-3.26,-2.11,-2.24,-2.08,-0.93,-2.35,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-31.48,-31.97,4.68,0.15
Huesken_A90,NM_004359,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-2.11,-2.24,-2.36,-3.26,-2.35,-2.08,-3.26,-3.42,-2.36,-37.74,-34.8,6.95,2.27
Huesken_A91,NM_004359,-2.11,-1.1,-2.35,-2.11,-2.24,-2.36,-3.26,-2.35,-2.08,-3.26,-3.42,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-39.04,-33.24,6.95,3.01
Huesken_A92,NM_004359,-2.35,-2.11,-2.24,-2.36,-3.26,-2.35,-2.08,-3.26,-3.42,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-2.24,-0.93,-38.55,-30.77,6.95,3.18
Huesken_A93,NM_004359,-2.36,-3.26,-3.26,-3.42,-2.36,-2.35,-2.08,-2.35,-0.93,-2.08,-3.26,-2.24,-2.11,-2.24,-0.93,-2.11,-3.26,-3.26,-39.34,-34.83,9.13,1.84
Huesken_A94,NM_004359,-2.24,-0.93,-2.11,-3.26,-3.26,-3.42,-2.08,-2.35,-2.36,-2.24,-0.93,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-3.26,-38.15,-34.4,8.39,3.02
Huesken_A95,NM_004359,-2.35,-2.36,-2.24,-0.93,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-36.45,-31.35,8.62,1.34
Huesken_A96,NM_004359,-3.26,-2.35,-2.08,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-37.24,-28.33,13.88,2.29
Huesken_A97,NM_004359,-2.35,-2.08,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-37.24,-27.3,13.63,2.47
Huesken_A98,NM_004359,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-37.24,-30.92,9.55,1.84
Huesken_A99,NM_004359,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-34.38,-27.98,11.6,1.82
Huesken_A100,NM_004359,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-34.83,-26.64,11.6,3.46
Huesken_A101,NM_004359,-2.11,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-2.35,-2.24,-2.36,-36.1,-25.39,8.79,6.73
Huesken_A102,NM_004359,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-2.35,-2.24,-2.36,-2.24,-35.33,-28.04,8.65,3.91
Huesken_A103,NM_004359,-2.08,-2.11,-2.35,-2.24,-2.36,-2.24,-0.93,-2.35,-2.08,-2.11,-3.42,-2.36,-2.24,-2.11,-3.26,-3.26,-3.26,-2.24,-38.03,-29.85,8.37,5.4
Huesken_A104,NM_004359,-2.35,-2.08,-2.11,-3.42,-2.36,-2.24,-2.11,-3.26,-3.26,-3.26,-2.24,-0.93,-2.35,-3.26,-2.11,-2.24,-3.26,-2.08,-39.95,-30.95,9.73,5.02
Huesken_A105,NM_004359,-3.26,-2.11,-2.24,-3.26,-2.08,-2.35,-2.08,-2.35,-2.08,-2.11,-2.35,-2.08,-3.26,-3.26,-3.42,-2.11,-2.08,-3.42,-41.38,-32.12,9.34,4.04
Huesken_A106,NM_004359,-3.26,-2.24,-2.35,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.24,-2.11,-43.42,-26.63,13.57,10.0
Huesken_A107,NM_004359,-2.24,-2.35,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.24,-2.11,-3.26,-43.42,-26.88,12.34,10.48
Huesken_A108,NM_004359,-2.36,-2.24,-1.33,-2.08,-2.35,-1.1,-2.11,-2.24,-0.93,-1.33,-2.08,-3.26,-3.26,-2.24,-2.11,-3.42,-3.26,-2.11,-35.29,-32.63,7.77,0.5
Huesken_A109,NM_004359,-2.11,-2.24,-0.93,-1.33,-2.08,-3.26,-3.26,-2.24,-2.11,-3.42,-3.26,-2.11,-2.24,-2.11,-1.1,-2.35,-2.08,-0.93,-34.19,-29.02,7.79,4.19
Huesken_A110,NM_004359,-2.24,-2.11,-3.26,-2.35,-2.08,-2.35,-2.08,-2.24,-1.33,-1.1,-2.11,-3.26,-3.26,-2.24,-1.33,-2.08,-2.24,-2.35,-35.49,-38.16,2.47,0.78
Huesken_A111,NM_004359,-2.24,-1.33,-1.1,-2.11,-3.26,-3.26,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.35,-1.1,-2.11,-3.26,-3.26,-3.26,-36.72,-34.98,5.66,0.77
Huesken_A112,NM_004359,-2.35,-1.1,-2.11,-3.26,-3.26,-3.26,-2.35,-0.93,-2.24,-2.08,-0.93,-2.11,-2.35,-2.08,-3.26,-3.42,-2.36,-3.42,-38.35,-37.68,8.66,0.18
Huesken_A113,NM_004359,-1.1,-2.11,-3.26,-3.26,-3.26,-2.35,-0.93,-2.24,-2.08,-0.93,-2.11,-2.35,-2.08,-3.26,-3.42,-2.36,-3.42,-2.36,-37.91,-36.12,8.96,0.42
Huesken_A114,NM_004359,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-2.35,-0.93,-2.08,-2.24,-1.33,-2.08,-3.42,-3.26,-2.36,-3.42,-3.26,-3.26,-39.63,-29.72,13.65,0.73
Huesken_A115,NM_004359,-2.35,-0.93,-2.08,-2.24,-1.33,-2.08,-3.42,-3.26,-2.36,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-1.33,-2.08,-37.91,-31.52,11.26,0.53
